ptl,etal,energyl,ptj,etaj,energyj,massj,mjj,rjj,rjl,met,n21_1,n21_2,n32_1,n32_2,infl,drfl
154.971,-0.646769,188.53,146.783,1.1145,249.988,33.1737,77.5533,2.39196,3.22852,812.335,0.251154,0.293197,0.326914,0.346905,26.1189,0.0206208
212.827,0.859021,296.3,521.555,1.02411,821.05,45.0503,845,3.13554,0.311031,1094.74,0.214521,0.486577,0.705552,0.907373,240.38,0.843329
308.172,1.68557,859.938,491.744,0.777582,649.096,36.8323,203.641,0.981475,3.26636,1299.96,0.332293,0.370267,0.33679,0.396549,185.459,2.08427
131.957,-1.35449,272.681,160.81,-1.07115,263.206,22.6825,242.162,1.64577,0.629418,602,0.518458,0.629979,0.398779,0.581917,165.899,1.94646
226.176,-2.02989,875.818,638.263,-0.183088,654.423,84.1455,998.02,3.09243,1.8584,1404.66,0.438286,0.540884,0.615811,0.803209,1.38836,0.00613315
159.122,0.312329,166.947,103.9,0.985858,160.264,22.9314,113.289,1.24043,0.680925,1129.62,0.0535299,0.102194,0.27841,0.425857,198.782,2.79881
123.212,0.597244,145.848,142.023,-1.00506,220.205,9.47418,127.851,2.18551,1.64281,1007.76,0.306854,0.391085,0.0627899,0.0954506,260.091,2.948
136.748,2.01076,519.839,194.593,0.467487,217.148,19.7589,213.473,1.89529,2.76315,292.345,0.798263,0.815018,0.192021,0.707128,237.578,1.53915
129.599,0.362014,138.184,135.48,-1.59436,347.57,11.3197,80.5513,0.697388,3.60609,833.573,0,0.110456,0.496539,0.694196,126.609,1.79492
122.85,0.318819,129.147,374.895,1.1107,635.767,78.4383,617.502,0.64535,2.19812,538.98,0.211437,0.250582,0.556355,0.746805,74.7003,0.556058
135.521,0.729579,173.218,291.534,0.674082,366.222,65.5146,529.152,2.72751,1.77823,1563.94,0.24715,0.410905,0.361344,0.392372,166.901,1.02393
212.614,-0.849165,293.988,282.961,1.24641,533.363,26.0415,567.962,2.88368,2.42674,830.671,0.375331,0.41079,0.172609,0.42978,169.152,2.498
144.92,-2.02628,559.223,163.618,-0.520846,186.47,7.53537,187.819,1.42501,3.19314,63.2277,0.366418,0.451109,0.441623,0.559653,793.894,2.02366
172.988,0.600778,205.157,124.947,-0.0840115,127.315,22.0691,83.9057,0.667174,1.03427,184.174,0.110257,0.708574,0.484536,0.771282,365.816,2.42301
239.86,-1.14907,416.419,216.068,1.16838,385.01,54.6812,133.559,0.98596,3.89184,165.746,0.547712,0.624352,0.298355,0.302081,29.8078,0.10543
228.91,0.377783,245.44,325.213,0.345626,346.3,31.8642,464.866,1.77836,0.727534,839.556,0.282924,0.298822,0.209135,0.40771,192.508,3.13185
447.356,-0.519636,509.125,577.085,-1.72825,1677.6,73.8365,434.371,2.2243,3.16313,1512.47,0.266382,0.433724,0.639797,0.769672,268.04,1.86295
129.193,0.245662,133.111,285.686,0.002499,286.254,18.0061,472.823,0.549608,2.519,355.62,0,0.265414,0.394503,0.561801,108.464,1.28758
159.314,-0.528801,182.113,262.629,-0.459757,292.047,26.1015,203.904,3.01329,2.90699,119.319,0.042025,0.501229,0.385675,0.58117,31,0.0213356
132.033,-0.575485,154.507,197.34,0.868953,277.462,21.1976,518.39,1.75381,1.68797,1008.77,0.161731,0.429574,0.461612,0.60986,271.507,2.83474
159.511,1.57679,402.449,249.542,1.22632,463.263,35.4542,285.306,2.90475,2.95176,533.92,0.253938,0.426026,0.544053,0.757409,81.2697,0.687956
654.98,-0.587949,771.487,368.034,-0.420795,401.481,17.4652,287.037,0.946713,2.85937,743.87,0.140862,0.309069,0.257799,0.263356,254.771,1.58654
165.545,0.0493913,165.747,82.6649,-0.0133213,83.2754,10.0053,148.364,2.59096,1.87097,587.766,0.237353,0.265022,0.0167846,0.252862,212.27,1.42645
244.304,0.190135,248.733,145.115,-0.789019,193.747,20.3265,93.31,0.724748,0.980409,161.675,0.124284,0.355653,0.488929,0.67374,249.498,3.14088
427.64,0.497592,481.683,550.039,-0.059032,564.711,123.691,308.272,0.997985,2.80454,955.448,0.185244,0.255714,0.385942,0.544115,523.227,1.30223
124.267,-1.63943,332.186,369.306,0.780493,488.533,29.8709,434.458,2.1607,3.71835,278.621,0.225909,0.421571,0.206294,0.399673,270.399,2.20733
195.965,0.729397,250.446,189.16,-1.06374,310.002,45.3962,214.543,1.05755,3.22559,402.693,0,0.285713,0.718761,0.822889,364.478,2.71229
323.181,0.467055,359.076,381.198,0.0667725,382.241,12.1434,215.216,1.51814,0.479674,538.299,0.356223,0.399577,0.0166128,0.700975,219.83,2.03716
232.639,0.429684,254.447,514.299,1.52062,1235.28,80.0243,1193.89,0.801337,1.09866,830.134,0.244269,0.53966,0.688543,0.714774,523.923,3.36892
166.56,-0.0282921,166.626,139,-1.19044,250.042,13.3119,442.267,2.73101,1.27125,490.25,0.535287,0.722883,0.584864,0.609475,84.9987,1.06595
165.251,0.889775,235.096,258.375,-1.47583,595.016,19.9666,327.072,1.40888,3.8533,614.941,0.480675,0.620915,0.2821,0.406369,105.114,1.12563
174.177,1.37028,364.943,161.301,0.0228724,162.372,18.2432,151.15,2.17352,3.09266,45.4001,0.509509,0.554984,0.651756,0.735321,354.218,3.19169
145.131,-1.18259,259.008,190.467,-1.56065,474.066,23.3019,75.3582,2.3812,2.95599,507.632,0.112157,0.237219,0.40373,0.625739,87.7593,1.27879
132.76,-0.537009,152.368,158.443,-0.425264,173.773,16.4981,202.709,2.42342,2.55409,174.976,0.356129,0.584069,0.481567,0.500669,148.474,1.78832
126.695,0.834889,173.475,149.947,-0.846046,207.716,18.4863,253.739,2.23228,1.78389,131.537,0.773467,0.776187,0.128535,0.60691,209.636,1.93741
125.899,-1.8683,417.462,172.144,-1.17023,304.435,14.4327,85.8583,0.859025,2.93069,553.228,0.219435,0.307901,0.602075,0.691278,198.361,1.72009
124.33,1.30636,246.391,148.414,1.76297,445.777,19.791,210.783,1.28659,2.4159,611.249,0.427182,0.446908,0.369775,0.602651,167.347,3.03557
136.335,-0.406632,147.762,199.481,-1.08282,329.514,28.1743,243.372,1.92327,0.679089,2078.65,0.346156,0.573292,0.324324,0.446209,595.288,1.57243
492.874,0.911849,712.376,1070.55,-0.369059,1149.9,113.487,1254.32,2.33806,3.14139,939.422,0,0.156685,0.380629,0.440809,480.845,3.7004
120.299,1.85344,393.284,116.73,-0.885776,166.246,14.6827,191.437,2.57062,2.77729,227.25,0.340841,0.568914,0.365297,0.651895,195.911,2.10467
244.348,0.650264,297.855,254.953,-0.497123,291.393,49.773,350.187,2.34194,2.97158,170.801,0,0.223149,0.581816,0.633087,153.66,2.0304
253.876,-1.57091,637.089,401.252,0.658875,498.02,80.057,540.156,2.19134,3.51376,122.56,0.406389,0.443448,0.363431,0.518611,784.224,1.25392
204.889,0.305007,214.493,621.396,-0.388871,669.968,36.461,731.521,2.74382,0.747742,223.132,0.414932,0.455397,0.454749,0.675461,171.448,1.57153
161.401,0.76462,210.926,162.229,0.587514,192.15,20.5996,148.425,1.47377,3.00592,83.3698,0.0688081,0.0900608,0.101981,0.320081,109.407,1.42391
293.274,1.46099,666.059,251.459,1.35404,520.589,34.8773,288.21,2.36968,0.768217,348.765,0.45609,0.661654,0.0851562,0.281057,230.531,2.52349
251.567,0.216556,257.489,403.56,0.0283722,409.36,67.704,421.801,1.47582,0.196286,459.854,0.161498,0.248958,0.285983,0.306014,325.545,2.85302
253.795,-0.156995,256.929,294.691,-1.31943,593.262,55.6335,257.826,1.53305,3.27325,1661.11,0.157332,0.522159,0.720939,0.777517,330.678,2.4791
113.787,0.561859,132.225,191.55,-1.8656,633.672,14.1099,288.078,1.14256,3.80318,153.841,0.329765,0.434746,0.366329,0.502716,103.83,1.52307
162.772,-1.02175,255.392,147.119,0.59458,176.148,28.0562,127.134,1.0154,1.77452,408.706,0.221744,0.259206,0,0.410011,149.049,1.65821
121.133,0.777234,159.6,213.443,0.854547,296.714,16.8297,254.053,3.1687,1.92553,570.961,0.259336,0.271039,0.364556,0.453494,133.669,2.50595
146.693,-1.85474,480.166,259.863,-0.652279,317.468,14.5949,360.325,1.53837,2.71641,209.515,0.198005,0.215418,0.456191,0.469991,107.897,1.65134
342.721,0.0445149,343.061,580.194,-0.96429,875.068,78.9078,1043.93,2.45592,1.5439,1344.96,0,0.244304,0.463999,0.651037,170.608,1.67278
144.206,0.162916,146.124,85.8294,0.154956,88.0197,14.2294,71.294,0.850177,2.38937,1112.35,0.459089,0.713388,0.128083,0.400261,189.692,2.37502
122.47,1.10544,205.236,139.831,-1.31375,278.969,6.77081,240.315,2.36855,2.44217,292.144,0.240004,0.350906,0.567144,0.613517,162.189,1.95878
164.262,-0.985486,250.695,150.509,-0.666189,185.453,10.3911,62.6574,0.924061,2.9949,887.51,0.257853,0.518127,0,0.75181,305.727,3.0012
203.501,0.0872656,204.277,271.443,-0.983035,420.1,74.1376,407.506,3.12901,1.08297,1474.01,0.473561,0.483066,0.253519,0.536818,166.499,2.0882
282.216,-0.586282,332.124,267.555,0.705281,337.973,26.8676,212.375,1.48676,3.10371,134.732,0.136887,0.692623,0.326567,0.545686,304.197,0.411224
344.656,-0.336811,364.39,182.418,0.00571622,186.138,37.0153,239.099,1.76147,0.346596,274.67,0.232938,0.269367,0.41354,0.477851,638.893,0.618219
208.806,0.930963,306.019,163.943,-0.407207,178.179,12.7215,285.894,2.39783,1.43186,577.635,0,0.271995,0.415633,0.426744,160.408,0.94265
201.258,-0.360213,214.457,117.338,1.87463,391.547,9.63461,211.401,2.05488,2.25412,835.474,0.108499,0.38941,0.192468,0.717334,158.006,1.51814
181.591,-2.17801,811.892,208.603,-0.841526,289.354,37.3822,102.916,1.00608,1.36865,271.47,0.572839,0.671176,0.509164,0.524662,864.406,3.24106
192.097,-0.921907,279.678,284.357,1.50679,673.894,33.7479,362.702,2.28934,3.79213,233.31,0.381123,0.507344,0.478696,0.519369,176.177,1.87454
169.757,0.226595,174.133,118.207,0.227952,123.002,20.4428,143.633,1.73088,2.97036,76.5015,0.428544,0.651175,0.428923,0.756465,231.101,3.2969
166.534,-0.818601,225.518,194.901,0.886898,277.439,20.0697,197.264,1.34802,1.75369,862.961,0.139509,0.408762,0.228653,0.560305,176.97,2.02252
142.873,-0.578861,167.486,171.673,-0.103969,176.037,34.6073,122.444,1.18066,0.475367,964.792,0.00108052,0.21779,0,0.562996,154.769,2.2052
121.891,-0.979402,185.177,335.683,-0.715108,427.418,43.1493,619.272,1.7616,1.91555,271.74,0.35236,0.412149,0.374984,0.515761,130.339,2.22369
398.238,0.373404,426.325,501.678,1.40706,1088.94,82.2754,284.959,1.2469,3.06199,1310.98,0.291156,0.368253,0.335114,0.375738,171.874,1.09477
172.213,-0.390656,185.522,424.474,-0.255614,440.418,41.9445,832.719,2.51085,3.09298,424.04,0.251431,0.383793,0.138107,0.469549,220.216,1.24244
234.037,1.52524,563.308,423.998,0.429676,464.535,27.0977,368.897,0.346341,3.28836,820.544,0.477954,0.564642,0.335501,0.743071,341.118,2.88643
182.565,-0.769421,239.325,182.098,-0.857927,253.637,12.5577,71.8362,0.904513,3.11828,469.163,0.0598717,0.788381,0.124208,0.843824,141.011,2.19451
123.063,-0.693694,153.879,169.573,1.18191,302.799,14.3876,80.2617,1.95314,3.39646,1302.9,0.199988,0.339238,0.667742,0.876544,234.059,3.23865
260.591,0.098363,261.853,306.444,-0.398986,331.846,21.3267,320.48,0.752688,2.73323,537.152,0.431097,0.457699,0.136595,0.497742,203.005,2.02638
94.7927,-1.37501,199.441,179.365,1.1833,320.872,19.3025,324.032,2.34282,2.62404,531.877,0.154699,0.196516,0.0888347,0.304943,69.7224,1.10934
149.219,-0.133231,150.545,218.425,-0.973471,332.53,37.9588,256.211,1.09226,2.91025,1658.89,0.468832,0.604372,0.329842,0.609243,203.431,1.65748
322.8,-0.856954,448.761,424.559,0.0271649,428.428,56.2752,550.967,0.82946,0.884422,204.448,0.47207,0.486643,0.648726,0.750752,142.587,0.967806
143.931,1.65179,389.191,314.765,1.07397,515.057,25.4932,316.117,2.6139,0.792968,72.3654,0.363373,0.68445,0.552211,0.646175,185.197,1.19713
133.54,-0.498795,150.499,179.552,0.470791,200.256,13.1962,176.714,0.780701,3.0442,91.7598,0.723908,0.746702,0.11322,0.798372,130.556,1.65841
128.103,1.49273,299.377,124.482,0.130869,126.041,11.125,291.187,3.15426,1.36646,387.799,0.0553015,0.348806,0.624205,0.792308,250.044,1.44769
190.937,-2.16611,843.835,171.323,-0.183387,175.833,23.8219,84.6085,0.535516,1.98273,2008.56,0,0.28001,0,0.70482,518.531,2.04424
160.107,-1.0047,247.944,186.411,-0.228927,191.621,10.7953,82.4082,0.805057,0.808234,250.557,0.117419,0.35386,0.196073,0.398026,29.8864,0.0371247
181.641,-0.49042,203.926,547.68,0.552617,639.24,85.798,425.058,0.636477,3.28853,537.813,0.220627,0.28956,0.459813,0.605045,157.064,1.0174
272.468,-0.822745,370.007,176.145,1.1041,295.923,24.9558,145.341,1.04765,1.94202,538.661,0.386414,0.517983,0.662247,0.671267,179.637,1.72954
167.302,-2.05623,664.559,384.251,-0.39402,416.956,45.4895,565.524,1.62565,1.77896,1719.55,0.275154,0.324102,0.379463,0.721389,149.047,2.00242
168.241,1.97511,617.964,199.463,1.72216,577.223,37.881,356.817,2.08159,1.63759,304.474,0.194181,0.267134,0.262748,0.417856,449.232,0.89306
227.744,-1.52005,545.577,395.982,-1.19344,714.246,40.7623,215.047,0.908697,0.364533,1505.71,0.266995,0.293636,0,0.197756,462.836,3.3102
125.294,2.29644,628.931,254.755,1.6915,715.077,18.9937,212.689,2.87246,3.0763,2024.98,0.560256,0.798717,0.244658,0.383742,64.8882,0.872756
200.14,0.377512,214.572,267.441,0.14058,271.064,22.9873,471.765,1.87689,0.483348,736.838,0.397518,0.448947,0.280186,0.784985,419.514,2.34444
352.638,0.010651,352.658,322.978,-0.98743,495.993,48.1662,184.643,1.89412,3.03694,705.532,0.314531,0.329232,0.45249,0.695513,184.18,1.96085
155.672,-1.40314,335.766,238.665,-1.18241,427.637,38.8445,93.4955,0.546765,0.232722,476.559,0.328592,0.372988,0.636992,0.688101,191.538,1.90758
196.439,-1.56901,492.091,175.629,-1.28502,342.187,17.8734,126.672,1.18062,0.608866,917.142,0.11875,0.159981,0.329929,0.450326,128.418,1.22701
174.239,-0.480894,194.777,279.038,1.18585,499.636,17.4469,516.44,2.26052,1.68214,2258.1,0.220199,0.556417,0.319329,0.539107,49.9809,0.544008
117.194,0.398442,126.621,174.478,1.15638,304.928,11.0073,74.7668,0.535674,2.5317,748.385,0.100231,0.261235,0,0.308266,117.178,1.15667
165.582,-1.57948,418.798,459.327,-0.957404,686.539,12.7274,608.139,1.91163,2.68274,1081.2,0,0.437787,0.242798,0.519437,321.023,3.14168
141.501,-1.62214,372.245,144.677,0.804663,194.514,12.7291,170.421,1.73132,2.4592,27.0332,0.234836,0.608169,0.45778,0.466525,282.161,2.66587
142.765,0.711529,180.455,357.214,1.34493,734.667,62.3601,658.571,2.21186,3.11962,1985.76,0.271918,0.31098,0.409704,0.486154,342.768,1.00762
245.447,-0.761863,320.193,149.375,-0.121156,151.161,14.41,202.421,1.59363,2.86251,262.914,0.659061,0.766912,0.554168,0.754257,455.353,2.03928
112.443,-1.92723,394.451,165.507,-1.41317,360.609,17.7852,172.528,2.24476,2.71583,636.879,0,0.563364,0.577394,0.788625,103.232,1.96501
120.897,0.410717,131.238,136.995,-0.480417,154.375,19.7129,90.1374,0.989757,3.22036,995.213,0.510208,0.60214,0.313715,0.405443,109.256,1.57133
171.864,-1.07724,281.607,111.045,0.561516,129.382,9.72141,137.829,1.70587,1.74544,1239.86,0,0.204866,0.227627,0.484995,284.424,3.65195
157.132,-1.16625,276.668,77.4123,-0.124791,78.6284,9.79559,63.9765,0.901239,3.26714,404.724,0.258947,0.284791,0.372012,0.536669,180.006,2.50839
148.12,0.99,226.832,136.809,1.13829,235.728,11.7899,201.229,1.53506,0.579883,382.699,0.163746,0.561052,0.371252,0.560177,105.269,2.38148
123.282,-0.171869,125.107,192.865,-0.836221,265.373,23.6305,184.076,2.07578,2.54116,1464.34,0.289235,0.487264,0.411788,0.658039,113.397,1.36203
146.786,-2.18376,659.971,340.366,-0.177623,347.206,31.7698,527.287,2.82438,2.01672,711.511,0.181764,0.223812,0.107715,0.303344,95.61,1.1909
135.503,1.28746,264.201,150.216,0.73374,193.126,15.5457,234.701,0.634449,2.55285,595.038,0.287712,0.3424,0.58733,0.628315,141.407,1.04332
132.886,-1.20984,242.597,196.93,0.404296,214.388,22.1154,97.3954,1.04791,1.61423,708.062,0,0.315441,0.43956,0.725418,233.762,2.63671
280.839,-0.59326,331.728,139.908,1.06381,227.266,14.0881,338.666,2.67684,1.67178,1960.98,0.139376,0.227818,0.512545,0.713641,719.239,2.46187
134.691,0.905563,193.797,391.095,-0.014254,399.845,83.0046,486.39,3.35056,0.920353,113.372,0.2073,0.446308,0.581325,0.685896,153.61,1.37261
128.075,0.888061,181.986,394.768,-0.960762,595.727,71.5008,878.331,2.91853,3.34259,148.229,0.243373,0.472968,0.486056,0.746845,195.038,1.46169
212.606,-0.44095,233.612,153.289,-0.896178,219.414,12.1611,224.146,0.221746,2.82911,632.113,0.0170717,0.424072,0.0411451,0.522037,139.644,1.29791
138.86,-0.405246,150.419,124.774,-0.646207,152.242,12.2925,78.0576,0.625482,0.354194,114.413,0,0.0973373,0.782952,0.880269,300.879,3.09195
280.626,-0.173092,284.841,135.045,0.750573,175.559,15.1468,121.991,1.1415,0.92444,583.055,0.108269,0.360043,0.55485,0.599728,260.101,1.74319
158.349,-0.909734,228.521,324.625,0.664023,400.667,37.9947,590.115,0.437728,2.31629,549.718,0.394102,0.537855,0,0.348564,185.591,2.72026
156.35,-0.345055,165.75,181.576,0.324921,199.266,55.9666,374.358,1.35543,2.89373,429.711,0.226518,0.296507,0,0.515237,154.56,0.126897
142.875,-1.0307,225.727,252.552,-1.82095,801.432,37.8434,426.147,2.83686,2.88819,1412.61,0.190899,0.435223,0.449466,0.689502,184.042,2.55638
121.268,-1.97161,443.928,186.036,-1.37349,391.47,21.2561,227.405,1.34186,3.13312,1008.62,0.0810973,0.366265,0.265659,0.796597,81.163,0.252152
114.448,0.342105,121.211,144.854,1.24298,273.364,28.032,77.5935,0.76794,0.904246,829.978,0.193074,0.285219,0.161523,0.710439,305.425,1.00191
141.412,-1.01511,220.746,391.507,1.90421,1345.63,76.2621,750.241,2.0206,2.931,1206.07,0.283057,0.28426,0,0.311138,284.815,1.90364
388.725,-0.788795,516.059,437.158,0.146878,446.632,64.965,477.607,2.24794,0.98176,927.217,0.0148218,0.390955,0.0675922,0.212803,326.462,1.98088
114.189,0.877051,160.996,132.11,-0.306804,140.414,23.83,299.671,3.33866,3.11865,695.57,0.290693,0.504844,0.0956657,0.592357,120.904,2.66819
154.276,-0.806577,207.24,180.528,-1.51428,430.386,12.3946,256.069,1.61709,2.139,1119.87,0.499382,0.65364,0.168181,0.458214,284.102,3.44469
181.693,-0.0686132,182.121,310.815,1.59219,795.635,20.4435,846.267,3.88462,3.48585,826.023,0.152088,0.494494,0.119402,0.477807,113.433,1.30432
159.591,0.974071,241.481,101.029,-0.0972367,103.537,20.4018,213.765,2.72658,1.21375,556.233,0.542317,0.590595,0.346233,0.667081,742.576,2.48491
261.29,-0.933478,383.642,216.383,0.691202,271.888,30.577,137.83,1.36801,3.42977,859.81,0,0.273125,0.174313,0.488105,1085.93,2.74137
208.636,0.410986,226.506,118.603,-0.065793,120.285,18.4664,225.667,1.52037,3.10985,80.2547,0.0733412,0.178165,0.424343,0.552697,156.645,2.22395
181.064,-0.792365,240.941,219.604,-0.649796,268.262,18.5346,182.209,2.0458,3.07372,1057.34,0.39735,0.416731,0.488823,0.517663,208.012,2.31229
143.052,0.589446,168.632,132.849,-1.75774,396.929,14.3397,275.714,2.80348,3.67257,303.172,0,0.451985,0.395464,0.423293,215.886,2.40527
314.924,-0.0976806,316.427,272.891,-2.29858,1373.7,52.3321,235.375,1.13958,2.25097,1739.84,0,0.363977,0.65956,0.758695,638.434,3.1626
143.585,1.81074,450.747,188.964,1.38636,401.704,10.4057,187.307,1.94708,0.518926,1152.84,0.110433,0.209515,0.461728,0.785345,265.793,2.96526
142.157,0.215932,145.484,122.357,1.56672,306,8.82598,83.7523,0.908986,3.41747,292.136,0.244318,0.413887,0.403473,0.952412,194.664,1.08165
126.368,2.04472,496.401,611.398,0.0125919,612.743,39.8366,1527.33,3.38378,2.03276,73.0995,0.286988,0.46358,0.481028,0.616154,158.733,2.5322
186.12,-1.85497,609.357,148.841,-0.364939,158.92,4.28981,174.165,2.826,1.51269,866.215,0.0753241,0.294055,0.523113,0.590057,417.695,1.49701
179.079,-1.61831,469.435,246.946,1.31273,492.794,26.3576,654.121,1.89208,3.40305,147.68,0.378465,0.51232,0.105823,0.452017,317.328,2.72007
380.073,0.113953,382.544,382.652,-0.560075,452.48,85.8907,442.957,1.61521,3.07149,179.182,0.211398,0.392631,0.230738,0.327721,230.859,1.93836
148.6,1.5385,362.011,171.525,-1.23401,321.798,37.8807,575.781,1.46517,3.89499,780.141,0.396858,0.478986,0.307535,0.537784,421.109,0.388235
214.601,-0.0232801,214.659,88.6237,-0.763164,118.456,25.3625,70.0032,0.787173,3.03918,173.697,0.213433,0.464157,0.398929,0.54043,280.118,0.336588
138.012,-1.96975,504.325,202.415,0.987519,310.216,22.5164,412.405,2.22949,3.84734,340.955,0.145324,0.322419,0.554027,0.56235,677.368,1.6169
135.088,-1.14269,233.306,175.86,-1.67126,484.433,14.464,187.555,0.641708,0.528988,596.311,0.190999,0.492783,0.212924,0.766865,80.2196,0.940503
140.23,1.71319,401.543,280.808,-0.330627,301.251,54.4122,290.29,1.43321,2.06031,794.016,0.19219,0.248211,0.193331,0.517104,40.2829,0.492447
171.87,-1.98496,637.305,154.517,-1.80428,482.27,12.4721,209.179,1.49102,0.323631,1263.73,0.279452,0.352405,0.218928,0.396886,74.6003,0.968763
231.064,0.300214,241.555,237.787,-1.09226,395.486,30.5445,535.086,2.34308,2.89489,157.525,0.387019,0.390183,0.342619,0.362116,148.386,1.72594
151.397,0.117707,152.447,267.223,-0.847766,370.069,26.1917,456.258,2.8504,2.39744,1130,0.412549,0.415067,0.34348,0.383648,235.676,0.894032
363.172,-0.70784,458.016,234.386,1.31141,467.533,30.6821,133.304,0.666776,2.02751,247.699,0.171795,0.604857,0.498584,0.817109,245.346,2.76352
205.01,0.959542,306.856,111.001,0.415798,122.203,18.8824,174.457,1.97532,2.59149,763.685,0.120488,0.447275,0,0.429657,244.915,3.4695
127.194,1.01526,198.575,270.301,-0.597572,320.875,23.4737,122.34,0.876171,3.52801,140.965,0.448917,0.6299,0.301784,0.655671,46.1517,0.614362
172.407,-1.11048,290.094,179.928,-1.57692,456.813,50.4855,106.975,0.852097,3.07392,711.439,0.248661,0.418285,0.459568,0.676804,115.483,1.20421
123.736,-0.888846,175.919,152.76,-0.139859,155.361,18.4935,219.942,1.82461,0.748995,555.03,0.325694,0.644656,0.576755,0.773386,78.2243,1.09718
119.504,-0.0870788,119.957,190.051,-1.27182,365.791,11.0016,979.831,1.03107,2.70923,954.168,0.23425,0.336832,0.0876765,0.385366,209.295,3.15805
